group,playlist,artist,title,youtube_id,spotify_track_name,spotify_artist_name,spotify_id,confidence,flag
G1,official-pl-90s-mix,Daft Punk,Around the World,dwDns8x3Jb4,Around the World,Daft Punk,1pKYYY0dkg23sQQXi0Q5zN,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Massive Attack,Unfinished Sympathy,ZWmrfgj0MZI,Unfinished Sympathy,Massive Attack / Shara Nelson,28jaG0nLqlijtHGQzZqGWK,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Smash Mouth,All Star,SWFA0d2vIUk,All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Nirvana,Smells Like Teen Spirit,hTWKbfoikeg,Smells Like Teen Spirit,Nirvana,4CeeEOM32jQcH3eN9Q2dGj,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Technotronic,Pump Up the Jam,9EcjWd-O4jI,Pump Up The Jam,Technotronic,21qnJAMtzC6S5SESuqQLEK,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Haddaway,What Is Love,HEXWRTEbj1I,"What Is Love - 7"" Mix",Haddaway,7JkZ2hQdDonRURJjlMuh8q,a1.00 t0.67,review
G1,official-pl-90s-mix,The Verve,Bitter Sweet Symphony,1lyu1KKwC74,Bitter Sweet Symphony,The Verve,1WYEDcS7WGjv0rG7rmMX3o,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Right Said Fred,I'm Too Sexy,P5mtclwloEQ,I'm Too Sexy,Right Said Fred,1MQrMQwfqjgOjXEUaN9AMd,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Blackstreet,No Diggity,3KL9mRus19o,No Diggity,Blackstreet / Dr. Dre / Queen Pen,5tzDYbMDhomaADt9hKhANt,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Rednex,Cotton Eye Joe,mOYZaiDZ7BM,Cotton Eye Joe,Rednex,06hsdMbBxWGqBO0TV0Zrkf,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Stone Temple Pilots,Plush,V5UOC0C0x8Q,Plush,Stone Temple Pilots,3jJZVeExYzVYiV6Y9Fl3DX,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Semisonic,Closing Time,xGytDsqkQY8,Closing Time,Semisonic,1A5V1sxyCLpKJezp75tUXn,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,"Earth, Wind & Fire",September,Gs069dndIYk,September,"Earth, Wind & Fire",2grjqo0Frpf2okIBiifQKs,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Natalie Imbruglia,Torn,VV1XWJN3nJo,Torn,Natalie Imbruglia,1Jaah2tmN9Hv81A87KZ1MU,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,TLC,No Scrubs,FrLequ6dUdM,No Scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Britney Spears,Baby One More Time,C-u5WLJ9Yk4,...Baby One More Time,Britney Spears,3MjUtNVVq3C8Fn0MP3zhXa,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Madonna,Vogue,GuJQSAiODqI,Vogue,Madonna,3WFgRhgECxQYyy8Ldhk2PG,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Ace of Base,All That She Wants,d73tiBBzvFM,All That She Wants,Ace of Base,6kWJvPfC4DgUpRsXKNa9z9,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),LaTGrV58wec,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),C & C Music Factory / Freedom Williams,7eheoW4hxrH51ww2QePVwF,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Rembrandts,I'll Be There for You,q-9kPks0IfE,"I'll Be There for You (Theme from ""Friends')",The Rembrandts,1lfjTOtTRUDkzcmahA4lcs,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Pearl Jam,Even Flow,tkbgtVFlyCQ,Even Flow,Pearl Jam,6QewNVIDKdSl8Y3ycuHIei,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Cypress Hill,Insane in the Brain,RijB8wnJCN0,Insane in the Brain,Cypress Hill,1oTHteQbmJw15rPxPVXUTv,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Eagle-Eye Cherry,Save Tonight,Nntd2fgMUYw,Save Tonight,Eagle-Eye Cherry,0smyCrJiibi2uwCiq5R1vj,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Verve Pipe,The Freshmen,1umEXpGHc0E,The Freshmen,The Verve Pipe,21jEuMn2lf37715rwjow2M,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Wallflowers,One Headlight,Zzyfcys1aLM,One Headlight,The Wallflowers,0z1b34WikhOH9ZxU8QDWcv,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Deep Blue Something,Breakfast at Tiffany's,1ClCpfeIELw,Breakfast At Tiffany's,Deep Blue Something,1uzWOoJdADfstQuFtQFTUn,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Third Eye Blind,Semi-Charmed Life,beINamVRGy4,Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,House of Pain,Jump Around,XhzpxjuwZy0,Jump Around,House Of Pain,6JymsaWDHk2Yj4e0yNBIFH,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Jane's Addiction,Jane Says,xh-5FI21s6M,Jane Says,Jane's Addiction,7c1Dar0pIAW7w5TzaGjt9t,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Green Day,Good Riddance (Time of Your Life),CnQ8N1KacJc,Good Riddance (Time of Your Life),Green Day,6ORqU0bHbVCRjXm9AjyHyZ,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Soul Asylum,Runaway Train,NRtvqT_wMeY,Runaway Train,Soul Asylum,3Ib3SJV8ZXuLvDiDb2w1As,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Seal,Kiss from a Rose,AMD2TwRvuoU,Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Notorious B.I.G.,Mo Money Mo Problems,gUhRKVIjJtw,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G. / Mase / Diddy,4INDiWSKvqSKDEu7mh8HFz,a1.00 t0.59,review
G1,official-pl-90s-mix,Spice Girls,2 Become 1,FA5jsa1lR9c,2 Become 1,Spice Girls,36AWdhZIGLUTkWpJDhe7va,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Christina Aguilera,Genie in a Bottle,kIDWgqDBNXA,Genie In a Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Warren G & Nate Dogg,Regulate,1plPyJdXKIY,Regulate,Warren G / Nate Dogg,7nYvUtkQMx1v80S2FH2s9J,a0.50 t1.00,no-match
G1,official-pl-90s-mix,Stone Temple Pilots,Interstate Love Song,yjJL9DGU7Gg,Interstate Love Song,Stone Temple Pilots,600s08VdbjiyAjDGDjYSFI,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Oasis,Champagne Supernova,VGfDg7wju6M,Champagne Supernova,Oasis,6EMynpZ10GVcwVqiLZj6Ye,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Radiohead,Creep,fAuT8_dboWo,Creep,Radiohead,70LcF31zb1H0PyJoS1Sx1r,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Fine Young Cannibals,She Drives Me Crazy,UtvmTu4zAMg,She Drives Me Crazy,Fine Young Cannibals,4d6eqRtpDX7tydHJGDZUBQ,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Wu-Tang Clan,C.R.E.A.M.,PBwAxmrE194,C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,119c93MHjrDLJTApCVGpvx,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Red Hot Chili Peppers,Under the Bridge,lwlogyj7nFE,Under the Bridge,Red Hot Chili Peppers,3d9DChrdc6BOeFsbrZ3Is0,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Portishead,Glory Box,4qQyUi4zfDs,Glory Box,Portishead,3Ty7OTBNSigGEpeW2PqcsC,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Lisa Loeb,Stay (I Missed You),i9HGwRbMiVY,Stay (I Missed You),Walk off the Earth / Lisa Loeb,0x7GBUMRiX4O3xy9prrsgU,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Live,Lightning Crashes,qlbW9mlm7io,Lightning Crashes,Live,48iWbsOaBUAGzMdoSmqyg1,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Cranberries,Zombie,6Ejga4kJUts,Zombie,The Cranberries,49wOjOkS4pBK3PQnPnNYjb,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Scatman John,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Hy8kmNEo1i8,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,623rRTKwGmgjH6sjE9uWLh,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Spice Girls,Wannabe,gJLIiF15wjQ,Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Blur,Song 2,SSbBvKaM6sk,Song 2,Blur,3GfOAdcoc3X5GPiiXmpBjK,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Alice Deejay,Better Off Alone,Lgs9QUtWc3M,Better Off Alone,Alice Deejay,5XVjNRubJUW0iPhhSWpLCj,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Blackstreet,No Diggity,3KL9mRus19o,No Diggity,Blackstreet / Dr. Dre / Queen Pen,5tzDYbMDhomaADt9hKhANt,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Lou Bega,Mambo No. 5,EK_LN3XEcnw,Mambo No. 5 (a Little Bit of...),Lou Bega,6x4tKaOzfNJpEJHySoiJcs,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Cher,Believe,nZXRV4MezEw,Believe,Cher,2goLsvvODILDzeeiT4dAoR,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,The Cranberries,Linger,G6Kspj3OO0s,Linger,The Cranberries,3HHehSGzW9dhs2V7Sod4jX,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Nirvana,Smells Like Teen Spirit,hTWKbfoikeg,Smells Like Teen Spirit,Nirvana,4CeeEOM32jQcH3eN9Q2dGj,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Pulp,Common People,yuTMWgOduFM,Common People,Pulp,3SzP7yEGRSbfnkkNVMxxYa,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Toni Braxton,Un-Break My Heart,p2Rch6WvPJE,Un-Break My Heart,Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Smash Mouth,All Star,L_jWHffIx5E,All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Aqua,Barbie Girl,ZyhrYis509A,Barbie Girl,Aqua,5ZrDlcxIDZyjOzHdYW1ydr,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Lit,My Own Worst Enemy,sc5iTNVEOAg,My Own Worst Enemy,Lit,33iv3wnGMrrDugd7GBso1z,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Pearl Jam,Even Flow,tkbgtVFlyCQ,Even Flow,Pearl Jam,6QewNVIDKdSl8Y3ycuHIei,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Tom Cochrane,Life Is a Highway,U3sMjm9Eloo,Life Is A Highway,Tom Cochrane,7jIFGkTBIK1UwWaEXMW2Nh,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Space,Female of the Species,F1NBpVKWh_c,Female of the Species,Space,5beiMMlsINDI5fxRdF0D42,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Pulp,Disco 2000,qJS3xnD7Mus,Disco 2000,Pulp,48nfjq644cod3jFR0gpSuU,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Semisonic,Closing Time,xGytDsqkQY8,Closing Time,Semisonic,1A5V1sxyCLpKJezp75tUXn,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,No Doubt,Don't Speak,1leInEAlbjY,Don't Speak,No Doubt,6urCAbunOQI4bLhmGpX7iS,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,TLC,No Scrubs,FrLequ6dUdM,No Scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Eagle-Eye Cherry,Save Tonight,Nntd2fgMUYw,Save Tonight,Eagle-Eye Cherry,0smyCrJiibi2uwCiq5R1vj,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Hanson,MMM Bop,NHozn0YXAeE,MMMBop,Hanson,0lnxrQAd9ZxbhBBe7d8FO8,a1.00 t0.86,auto-ok
G1,official-pl-90s-medium,The Cranberries,Zombie,6Ejga4kJUts,Zombie,The Cranberries,49wOjOkS4pBK3PQnPnNYjb,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Robin S.,Show Me Love,7HP9Z_3exGE,Show Me Love,Robin S,4t0UsYzmmmZRMTWn77jiGF,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Coolio,Gangsta's Paradise,fPO76Jlnz6c,Gangsta's Paradise,Coolio / L.V.,1DIXPcTDzTj8ZMHt3PDt8p,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Goo Goo Dolls,Iris,zDOILKOOUCo,Iris,The Goo Goo Dolls,6Qyc6fS4DsZjB2mRW9DsQs,a0.76 t1.00,review
G1,official-pl-90s-medium,The Wallflowers,One Headlight,Zzyfcys1aLM,One Headlight,The Wallflowers,0z1b34WikhOH9ZxU8QDWcv,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Chumbawamba,Tubthumping,OQhbt2c8JqU,Tubthumping,Chumbawamba,5YScXJKtefsgdskIy60N7A,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,TLC,Waterfalls,8WEtxJ4-sh4,Waterfalls,TLC,6qspW4YKycviDFjHBOaqUY,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Elastica,Connection,ilKcXIFi-Rc,Connection,Elastica,53LZqMzQEnjBkFXPqOq0cD,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,4 Non Blondes,What's Up?,LRx8_mdaAg8,What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Whitney Houston,I Will Always Love You,3JWTaaS7LdU,I Will Always Love You,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Green Day,Basket Case,NUTGr5t3MoY,Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Mark Morrison,Return of the Mack,uB1D9wWxd2w,Return of the Mack,Mark Morrison,3jDdpx9PMlfMBS5tOBHFm9,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Oasis,Wonderwall,bx1Bh8ZvH84,Wonderwall,Oasis,1qPbGZqppFwLwcBC1JQ6Vr,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Santana ft. Rob Thomas,Smooth,6Whgn_iE5uc,Smooth (feat. Rob Thomas),Santana / Rob Thomas,0n2SEXB2qoRQg171q7XqeW,a0.56 t1.00,review
G1,official-pl-90s-medium,Haddaway,What Is Love,HEXWRTEbj1I,"What Is Love - 7"" Mix",Haddaway,7JkZ2hQdDonRURJjlMuh8q,a1.00 t0.67,review
G1,official-pl-90s-medium,Harvey Danger,Flagpole Sitta,wYsMjEeEg4g,Flagpole Sitta,Harvey Danger,23UPb5fN5X6dMwIK6Sl2Wz,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Eve 6,Inside Out,T8Xb_7YDroQ,Inside Out,Eve 6,4GiVcDqNQI0fc0yYuRGH9m,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Savage Garden,Truly Madly Deeply,WQnAxOQxQIU,Truly Madly Deeply,Savage Garden,013AWvizllIUEC2FOBzOnh,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,The Verve,Bitter Sweet Symphony,1lyu1KKwC74,Bitter Sweet Symphony,The Verve,1WYEDcS7WGjv0rG7rmMX3o,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Aerosmith,I Don't Want to Miss a Thing,WC6lEMYmxR8,I Don't Want To Miss A Thing - Pop Mix,Aerosmith,1xEEN1FMnnrJmdhbCWXCQj,a1.00 t0.78,review
G1,official-pl-90s-medium,Stone Temple Pilots,Plush,V5UOC0C0x8Q,Plush,Stone Temple Pilots,3jJZVeExYzVYiV6Y9Fl3DX,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Britney Spears,Baby One More Time,C-u5WLJ9Yk4,...Baby One More Time,Britney Spears,3MjUtNVVq3C8Fn0MP3zhXa,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Ricky Martin,Livin' la Vida Loca,p47fEXGabaY,Livin' la Vida Loca,Ricky Martin,0Ph6L4l8dYUuXFmb71Ajnd,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Rednex,Cotton Eye Joe,mOYZaiDZ7BM,Cotton Eye Joe,Rednex,06hsdMbBxWGqBO0TV0Zrkf,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Radiohead,Creep,XFkzRNyygfk,Creep,Radiohead,70LcF31zb1H0PyJoS1Sx1r,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Sugar Ray,Fly,zUtnwcv-quE,Fly,Sugar Ray,3uPfVXcjnpOjyzI3jb3js4,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Blind Melon,No Rain,3qVPNONdF58,No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Mariah Carey,Fantasy,qq09UkPRdFY,Fantasy,Mariah Carey,6xkryXuiZU360Lngd4sx13,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Darude,Sandstorm,y6120QOlsfU,Sandstorm,Darude,6Sy9BUbgFse0n0LPA5lwy5,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Blur,Girls & Boys,WDswiT87oo8,Girls & Boys,Blur,5CeL9C3bsoe4yzYS1Qz8cw,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Jamiroquai,Virtual Insanity,4JkIs37a2JE,Virtual Insanity,Jamiroquai,24SUWisv2lYQiB3bVpE1sn,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Bloodhound Gang,The Bad Touch,xat1GVnl8-k,The Bad Touch,Bloodhound Gang,5EYdTPdJD74r9EVZBztqGG,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,The Presidents of the United States of America,Peaches,wvAnQqVJ3XQ,Peaches,The Presidents Of The United States Of America,750wm5pwuAQfnSLX8mxa5f,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Destiny's Child,Say My Name,sQgd6MccwZc,Say My Name,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Primitive Radio Gods,Standing Outside a Broken Phone Booth with Money in My Hand,4XJxFAoiWSY,Standing Outside a Broken Phone Booth with Money in My Hand,Primitive Radio Gods,5hcer4MP5GeHqtSjDYx5AC,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Spin Doctors,Two Princes,wsdy_rct6uo,Two Princes,Spin Doctors,4ePP9So5xRzspjLFVVbj90,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,OMC,How Bizarre,C2cMG33mWVY,How Bizarre,OMC,46q5BtHso0ECuTKeq70ZhW,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Alice in Chains,Man in the Box,TAqZb52sgpU,Man in the Box,Alice In Chains,6gZVQvQZOFpzIy3HblJ20F,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Stone Temple Pilots,Interstate Love Song,yjJL9DGU7Gg,Interstate Love Song,Stone Temple Pilots,600s08VdbjiyAjDGDjYSFI,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,The Toadies,Possum Kingdom,EkwD5rQ-_d4,Possum Kingdom,Toadies,56SkdBKyR2zOkjk6wVFI9s,a0.64 t1.00,review
G1,official-pl-90s-medium,Nirvana,Come As You Are,vabnZ9-ex7o,Come As You Are,Nirvana,2RsAajgo0g7bMCHxwH3Sk0,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Backstreet Boys,I Want It That Way,4fndeDfaWCg,I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Natalie Imbruglia,Torn,UOJkzcJigGI,Torn,Natalie Imbruglia,1Jaah2tmN9Hv81A87KZ1MU,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Lauryn Hill,Doo Wop (That Thing),T6QKqFPRZSA,Doo Wop (That Thing),Ms. Lauryn Hill,0uEp9E98JB5awlA084uaIg,a0.79 t1.00,review
G1,official-pl-90s-medium,Bush,Glycerine,hOllF3TgAsM,Glycerine (Live) [feat. Gwen Stefani],Bush,4VsClQxmqKJndZnX6tNBi9,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Green Day,Good Riddance (Time of Your Life),CnQ8N1KacJc,Good Riddance (Time of Your Life),Green Day,6ORqU0bHbVCRjXm9AjyHyZ,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Seal,Kiss from a Rose,3-Yh6rnOchs,Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Soundgarden,Black Hole Sun,efc7njKAfgo,Black Hole Sun,Soundgarden,2EoOZnxNgtmZaD8uUmz2nD,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Christina Aguilera,Genie in a Bottle,dMm90NTa1T4,Genie In a Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Ace of Base,The Sign,iqu132vTl5Y,The Sign,Ace of Base,0hrBpAOgrt8RXigk83LLNE,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Eiffel 65,Blue (Da Ba Dee),zA52uNzx7Y4,Eiffel 65 - Blue (Da Ba Dee) (Samuele Sartini & Cire Remix),Eiffel 65 / Samuele Sartini / CIRE,2xeTDoozKW0Igu501Yntux,a1.00 t0.29,no-match
G1,official-pl-90s-medium,Deep Blue Something,Breakfast at Tiffany's,1ClCpfeIELw,Breakfast At Tiffany's,Deep Blue Something,1uzWOoJdADfstQuFtQFTUn,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Madonna,Vogue,GuJQSAiODqI,Vogue,Madonna,3WFgRhgECxQYyy8Ldhk2PG,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Cornershop,Brimful of Asha,lM7H0ooV_o8,Brimful of Asha,Cornershop,3RNUFPrfUVeOhd6wcKnf6z,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Third Eye Blind,Semi-Charmed Life,beINamVRGy4,Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Destiny's Child,"Bills, Bills, Bills",NiF6-0UTqtc,"Bills, Bills, Bills",Destiny's Child,1Oi2zpmL81Q0yScF1zxaC0,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,The La's,There She Goes,eu2iv-vMKT8,There She Goes,The La's,4c6vZqYHFur11FbWATIJ9P,a1.00 t1.00,auto-ok
G1,official-pl-90s-medium,Scatman John,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),Hy8kmNEo1i8,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,623rRTKwGmgjH6sjE9uWLh,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Bowling for Soup,1985,K38xNqZvBJI,1985,Bowling For Soup,5oQcOu1omDykbIPSdSQQNJ,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,U2,Beautiful Day,co6WMzDOh1o,Beautiful Day,U2,0gzqZ9d1jIKo9psEIthwXe,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Amy Winehouse,Rehab,KUmZp8pR1uc,Rehab,Amy Winehouse,1L5tZi0izXsi5Kk5OJf4W0,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Lady Gaga,Poker Face,bESGLojNYSo,Poker Face,Lady Gaga,1QV6tiMFM6fSOKOGLMHYYg,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Avril Lavigne,Complicated,5NPBIwQyPWE,Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Shakira,Hips Don't Lie,DUT5rEU6pqM,Hips Don't Lie (feat. Wyclef Jean),Shakira / Wyclef Jean,3d0WouFnFmr0K3kjeza3fF,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Natasha Bedingfield,Unwritten,b7k0a5hYnSI,Unwritten,Natasha Bedingfield,3U5JVgI2x4rDyHGObzJfNf,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Kanye West,Gold Digger,6vwNcNOTVzY,Gold Digger,Kanye West / Jamie Foxx,1PS1QMdUqOal0ai3Gt7sDQ,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Gwen Stefani,Hollaback Girl,Kgjkth6BRRY,Hollaback Girl,Gwen Stefani,0eqH0ALoDQevq59YcQ53KE,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Timbaland,Apologize,ZSM3w1v-A_Y,Apologize,Timbaland / OneRepublic,6q3zC9dDD4lUNk8nfUztXy,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Nelly,Dilemma,8WYHDfJDPDc,Dilemma,Nelly / Kelly Rowland,0ARK753YaiJbpLUk7z5yIM,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,P!nk,So What,FJfFZqTlWrQ,So What,P!nk,0JiY190vktuhSGN6aqJdrt,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Flo Rida,Low,U2waT9TxPU0,Low (feat. T-Pain),Flo Rida / T-Pain,0CAfXk7DXMnon4gLudAp7J,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Bon Jovi,It's My Life,vx2u5uUu3DE,It's My Life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,T.I.,Whatever You Like,nQJACVmankY,Whatever You Like,T.I.,1IAzD1muglOxOcPbUHs70R,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Jason Mraz,I'm Yours,EkHTsc9PU2A,I'm Yours,Jason Mraz,1EzrEOXmMH3G43AXT1y7pA,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Adele,Rolling in the Deep,rYEDA3JcQqw,Rolling in the Deep,Adele,4OSBTYWVwsQhGLF9NHvIbR,a1.00 t1.00,auto-ok
G1,official-pl-2000s-easy,Fountains of Wayne,Stacy's Mom,dZLfasMPOU4,Stacy's Mom,Fountains Of Wayne,27L8sESb3KR79asDUBu8nW,a1.00 t1.00,auto-ok
